index_1based,timestamp,sut_version,value
1,2021-09-01 01:09:15,531193,223.0
2,2021-09-01 05:09:48,531193,227.0
3,2021-09-01 06:09:10,531193,226.33333333333334
4,2021-09-01 06:09:28,531193,223.0
5,2021-09-01 06:09:41,531193,237.0
6,2021-09-01 07:09:31,531193,233.33333333333334
7,2021-09-01 07:09:37,531193,226.66666666666666
8,2021-09-01 07:09:49,531193,230.0
9,2021-09-01 07:09:51,531193,230.33333333333334
10,2021-09-01 08:09:31,531193,226.66666666666666
11,2021-09-01 08:09:58,531193,216.33333333333334
12,2021-09-01 08:09:28,531194,227.0
13,2021-09-01 11:09:57,531195,226.66666666666666
14,2021-09-01 02:09:00,531197,223.33333333333334
15,2021-09-01 02:09:17,531197,246.33333333333334
16,2021-09-01 03:09:16,531197,223.0
17,2021-09-01 04:09:13,531199,226.66666666666666
18,2021-09-01 04:09:36,531199,223.0
19,2021-09-01 09:09:51,531204,229.66666666666666
20,2021-09-01 11:09:18,531205,220.33333333333334
21,2021-09-02 06:09:32,531206,223.33333333333334
22,2021-09-02 06:09:41,531206,233.33333333333334
23,2021-09-02 07:09:28,531206,233.33333333333334
24,2021-09-02 07:09:59,531206,223.33333333333334
25,2021-09-02 08:09:11,531206,230.33333333333334
26,2021-09-02 01:09:07,531208,230.0
27,2021-09-02 02:09:10,531208,219.33333333333334
28,2021-09-02 09:09:53,531208,233.33333333333334
29,2021-09-02 10:09:53,531208,229.33333333333334
30,2021-09-02 12:09:14,531208,223.33333333333334
31,2021-09-02 01:09:06,531209,226.66666666666666
32,2021-09-02 02:09:50,531210,226.66666666666666
33,2021-09-02 04:09:16,531212,229.66666666666666
34,2021-09-02 04:09:37,531212,240.0
35,2021-09-02 04:09:55,531212,216.66666666666666
36,2021-09-02 06:09:55,531212,236.33333333333334
37,2021-09-02 05:09:03,531213,220.0
38,2021-09-02 06:09:35,531213,233.66666666666666
39,2021-09-02 06:09:58,531213,230.33333333333334
40,2021-09-02 11:09:00,531217,226.66666666666666
41,2021-09-03 01:09:25,531217,226.66666666666666
42,2021-09-03 02:09:56,531217,220.33333333333334
43,2021-09-03 06:09:47,531218,256.6666666666667
44,2021-09-03 07:09:14,531218,233.33333333333334
45,2021-09-03 09:09:00,531218,236.66666666666666
46,2021-09-03 09:09:18,531218,230.33333333333334
47,2021-09-03 09:09:58,531218,230.0
48,2021-09-03 10:09:12,531218,219.66666666666666
49,2021-09-03 02:09:54,531221,220.0
50,2021-09-03 12:09:15,531221,230.0
51,2021-09-03 12:09:33,531221,226.66666666666666
52,2021-09-03 12:09:59,531221,220.33333333333334
53,2021-09-03 02:09:45,531223,226.66666666666666
54,2021-09-03 07:09:00,531230,223.33333333333334
55,2021-09-03 08:09:03,531230,216.66666666666666
56,2021-09-03 08:09:07,531230,223.33333333333334
57,2021-09-03 11:09:41,531234,220.0
58,2021-09-04 01:09:49,531234,256.3333333333333
59,2021-09-04 02:09:55,531234,226.33333333333334
60,2021-09-05 05:09:26,531234,226.66666666666666
61,2021-09-05 08:09:24,531234,226.33333333333334
62,2021-09-06 07:09:09,531234,233.33333333333334
63,2021-09-06 08:09:59,531234,227.0
64,2021-09-06 08:09:11,531236,220.66666666666666
65,2021-09-06 08:09:46,531236,219.66666666666666
66,2021-09-06 11:09:51,531237,210.0
67,2021-09-06 11:09:41,531238,226.66666666666666
68,2021-09-06 12:09:46,531238,216.66666666666666
69,2021-09-06 01:09:06,531239,223.33333333333334
70,2021-09-06 03:09:01,531240,229.66666666666666
71,2021-09-06 03:09:06,531240,223.33333333333334
72,2021-09-06 03:09:22,531240,210.0
73,2021-09-06 05:09:38,531244,223.33333333333334
74,2021-09-06 07:09:06,531244,226.33333333333334
75,2021-09-06 07:09:30,531244,219.66666666666666
76,2021-09-06 08:09:11,531244,223.33333333333334
